id,annual_usage,min_order_quantity,bracket_pricing,quantity,quote_year,cost
13784,0,0,Yes,100,0.349829185880456,4.91589835469027
13785,0,0,Yes,250,0.349829185880456,4.80461599238829
13786,0,0,Yes,1,0.349829185880456,21.5303550463769
13787,0,0,Yes,2,0.349829185880456,11.9656360065211
13788,0,0,Yes,5,0.349829185880456,6.22624817079617
13789,0,0,Yes,10,0.349829185880456,4.31219153920199
13790,0,0,Yes,25,0.349829185880456,3.16598320749153
13791,0,0,Yes,50,0.349829185880456,2.84882847493087
13792,0,0,Yes,100,0.349829185880456,2.70694346299583
13793,0,0,Yes,250,0.349829185880456,2.62348169126934
13794,91,0,Yes,1,-0.0252245451087462,30.5052775660322
13795,12,0,Yes,1,0.724882916869659,30.5052775660322
13796,91,0,Yes,6,-0.0252245451087462,7.19440472282345
13797,12,0,Yes,6,0.724882916869659,7.19440472282345
13798,91,0,Yes,20,-0.0252245451087462,2.05037752541411
13799,12,0,Yes,20,0.724882916869659,2.05037752541411
13800,1,0,Yes,1,-0.0252245451087462,30.5664828652983
13801,1,0,Yes,6,-0.0252245451087462,6.31527406063776
13802,1,0,Yes,20,-0.0252245451087462,1.84450515515543
13803,13,0,Yes,4,0.724882916869659,14.8478491901426
13804,13,0,Yes,8,0.724882916869659,11.6651736283058
13805,13,0,Yes,12,0.724882916869659,10.644157954185
13806,13,0,Yes,16,0.724882916869659,9.7900658235173
13807,1,0,Yes,1,0.724882916869659,21.4719318061684
13808,1,0,Yes,2,0.724882916869659,11.9072127663126
13809,1,0,Yes,5,0.724882916869659,6.16782493058763
13810,1,0,Yes,10,0.724882916869659,4.256550358051
13811,1,0,Yes,25,0.724882916869659,3.10755996728299
13812,1,0,Yes,50,0.724882916869659,2.79318729377987
13813,1,0,Yes,100,0.724882916869659,2.65130228184484
13814,300,12,No,1,-1.52543946906556,10.2073746821498
13815,500,50,No,50,-2.27554693104396,4.2509862399359
13816,500,50,No,50,-2.27554693104396,4.17308858632451
13817,258,1,No,1,-1.90049320005476,2.70416140393828
13818,22,1,No,1,-0.775332007087152,17.1068811448729
13819,1,35,No,35,0.349829185880456,3.73630531428921
13820,11,1,No,1,0.349829185880456,2.73198199451378
13821,1,1,No,1,0.349829185880456,2.77093082131947
13822,10,0,Yes,85,-2.65060066203317,5.68931077268908
13823,10,0,Yes,150,-2.65060066203317,5.39997663070392
13824,10,0,Yes,200,-2.65060066203317,5.30538662274723
13825,10,0,Yes,250,-2.65060066203317,5.24696338253868
13826,0,0,Yes,1,0.349829185880456,24.612876482142
13827,0,0,Yes,2,0.349829185880456,14.4221941543375
13828,0,0,Yes,5,0.349829185880456,8.30722834584332
13829,0,0,Yes,10,0.349829185880456,6.26797905665941
13830,0,0,Yes,25,0.349829185880456,5.04665513039511
13831,0,0,Yes,50,0.349829185880456,4.7044618663165
13832,0,0,Yes,100,0.349829185880456,4.55144861815127
13833,0,0,Yes,250,0.349829185880456,4.45964066925213
13834,463,25,No,25,-1.52543946906556,4.86582129165438
13835,400,40,No,40,-0.400278276097949,11.7569815772049
13836,250,65,No,65,-0.400278276097949,3.45531734947669
13837,250,66,No,66,-0.400278276097949,3.49426617628239
13838,0,0,Yes,1,0.349829185880456,29.3062101122283
13839,0,0,Yes,2,0.349829185880456,17.446292349894
13840,0,0,Yes,5,0.349829185880456,10.3297852806819
13841,0,0,Yes,10,0.349829185880456,7.95947096364962
13842,0,0,Yes,25,0.349829185880456,6.53505672618418
13843,0,0,Yes,50,0.349829185880456,6.12887610378193
13844,0,0,Yes,100,0.349829185880456,5.9424781469261
13845,0,0,Yes,250,0.349829185880456,5.82841372556657
13846,0,0,Yes,1,0.349829185880456,29.2310945176744
13847,0,0,Yes,2,0.349829185880456,17.3711767553402
13848,0,0,Yes,5,0.349829185880456,10.2546696861281
13849,0,0,Yes,10,0.349829185880456,7.88435536909577
13850,0,0,Yes,25,0.349829185880456,6.45994113163034
13851,0,0,Yes,50,0.349829185880456,6.05097845017054
13852,0,0,Yes,100,0.349829185880456,5.86458049331471
13853,0,0,Yes,250,0.349829185880456,5.75329813101272
13854,1,0,Yes,1,-0.0252245451087462,31.8629223861164
13855,1,0,Yes,6,-0.0252245451087462,7.61449564051346
13856,1,0,Yes,20,-0.0252245451087462,3.14094467597358
13857,20,20,No,20,0.349829185880456,5.34711750861047
13858,20,20,No,20,0.349829185880456,6.3625690646161
13859,1,50,No,50,0.349829185880456,2.40926314383802
13860,1,70,No,70,0.349829185880456,2.27294225001808
13861,2500,1,Yes,1,-0.775332007087152,4.93815482715067
13862,100,1,Yes,1,-0.775332007087152,4.93815482715067
13863,371,25,Yes,1,-1.15038573807635,5.85067019802696
13864,2,25,Yes,25,-1.15038573807635,5.85067019802696
13865,300,4,No,1,-0.400278276097949,52.2331588054951
13866,1500,125,No,125,-1.90049320005476,16.0636089982918
13867,3000,1,No,1,0.349829185880456,4.15639623197921
13868,0,0,Yes,1,0.349829185880456,21.7111888851177
13869,0,0,Yes,2,0.349829185880456,12.1464698452619
13870,0,0,Yes,5,0.349829185880456,6.4070820095369
13871,0,0,Yes,10,0.349829185880456,4.49580743700027
13872,0,0,Yes,25,0.349829185880456,3.34681704623226
13873,0,0,Yes,50,0.349829185880456,3.02966231367159
13874,0,0,Yes,100,0.349829185880456,2.89055936079411
13875,0,0,Yes,250,0.349829185880456,2.80431553001007
13876,65,4,No,1,-0.400278276097949,44.0038281132632
13877,50,1,Yes,1,-1.52543946906556,16.1637631243636
13878,100,1,Yes,1,-0.400278276097949,16.859277888751
13879,2248,10,Yes,10,-0.0252245451087462,6.98018617539213
13880,337,35,Yes,35,-0.0252245451087462,10.582952654919
13881,1,0,Yes,1,0.349829185880456,17.056804081837
13882,1,0,Yes,2,0.349829185880456,9.16132047651107
13883,1,0,Yes,5,0.349829185880456,4.42347390150398
13884,1,0,Yes,10,0.349829185880456,2.84604641587332
13885,1,0,Yes,25,0.349829185880456,1.89736427724888
13886,1,0,Yes,50,0.349829185880456,1.64697896206941
13887,1,0,Yes,100,0.349829185880456,1.54126071788252
13888,1,0,Yes,250,0.349829185880456,1.47449130050133
13889,170,1,No,1,-2.65060066203317,2.93785436477246
13890,1,0,Yes,2,-0.0252245451087462,57.9753287002776
13891,1,0,Yes,4,-0.0252245451087462,31.8434479727136
13892,1,0,Yes,6,-0.0252245451087462,23.1328210635255
13893,1,0,Yes,8,-0.0252245451087462,18.7788986384603
13894,218,0,Yes,1,-0.0252245451087462,30.6304702236219
13895,218,0,Yes,6,-0.0252245451087462,6.38204347801895
13896,218,0,Yes,20,-0.0252245451087462,1.90849251347908
13897,1,0,Yes,1,-0.0252245451087462,30.6304702236219
13898,1,0,Yes,6,-0.0252245451087462,7.33907179381604
13899,1,0,Yes,20,-0.0252245451087462,2.19504459640669
13900,218,0,Yes,1,-0.0252245451087462,31.0088302554487
13901,218,0,Yes,6,-0.0252245451087462,6.75762145078816
13902,218,0,Yes,20,-0.0252245451087462,2.28685254530583
13903,1,1,No,1,-2.65060066203317,18.0833838740729
13904,12,1,No,1,-2.65060066203317,10.9724409229759
13905,0,0,Yes,1,0.349829185880456,21.4135085659598
13906,0,0,Yes,2,0.349829185880456,11.8487895261041
13907,0,0,Yes,5,0.349829185880456,6.11218374943663
13908,0,0,Yes,10,0.349829185880456,4.19812711784246
13909,0,0,Yes,25,0.349829185880456,3.04913672707444
13910,0,0,Yes,50,0.349829185880456,2.73476405357133
13911,0,0,Yes,100,0.349829185880456,2.5928790416363
13912,0,0,Yes,250,0.349829185880456,2.50941726990981
13913,52,0,Yes,12,0.724882916869659,9.16688459462618
13914,52,0,Yes,24,0.724882916869659,6.67137762000412
13915,52,0,Yes,36,0.724882916869659,5.83954196179676
13916,52,0,Yes,48,0.724882916869659,5.42223310316431
13917,2,0,Yes,2,-0.400278276097949,12.683407243369
13918,2,0,Yes,3,-0.400278276097949,10.3798623437178
13919,2,0,Yes,4,-0.400278276097949,9.22530783483472
13920,2,0,Yes,5,-0.400278276097949,8.07353538500915
13921,155,1,Yes,1,-0.400278276097949,2.54558403765795
13922,155,50,Yes,50,-1.15038573807635,2.37866049420497
13923,0,0,Yes,1,0.349829185880456,31.3732799919877
13924,0,0,Yes,2,0.349829185880456,19.5133622296534
13925,0,0,Yes,5,0.349829185880456,12.3968551604413
13926,0,0,Yes,10,0.349829185880456,10.0237587843515
13927,0,0,Yes,25,0.349829185880456,8.60212660594359
13928,0,0,Yes,50,0.349829185880456,8.19316392448379
13929,0,0,Yes,100,0.349829185880456,8.00676596762796
13930,0,0,Yes,250,0.349829185880456,7.89548360532597
13931,0,0,Yes,1,0.349829185880456,29.6094545495012
13932,0,0,Yes,2,0.349829185880456,17.7495367871669
13933,0,0,Yes,5,0.349829185880456,10.6330297179549
13934,0,0,Yes,10,0.349829185880456,8.25993334186498
13935,0,0,Yes,25,0.349829185880456,6.8383011634571
13936,0,0,Yes,50,0.349829185880456,6.42933848199729
13937,0,0,Yes,100,0.349829185880456,6.24294052514147
13938,0,0,Yes,250,0.349829185880456,6.13165816283948
13939,204,1,Yes,1,-1.15038573807635,3.90267244593068
13940,100,1,Yes,1,-0.775332007087152,3.90322885774219
13941,100,1,Yes,1,-0.400278276097949,4.22038359030285
13942,207,39,Yes,39,-0.400278276097949,4.51528185040312
13943,750,1,Yes,1,-0.775332007087152,9.3811031420575
13944,100,1,Yes,1,-0.775332007087152,11.4843397895651
13945,85,1,No,1,-2.27554693104396,17.0428937865493
13946,1,75,No,75,0.349829185880456,3.4108044045559
13947,1,75,No,75,0.349829185880456,2.45099402970126
13948,1,75,No,75,0.349829185880456,2.51219932896735
13949,0,0,Yes,1,0.349829185880456,27.7037440950796
13950,0,0,Yes,2,0.349829185880456,15.8438263327454
13951,0,0,Yes,5,0.349829185880456,8.73010132259087
13952,0,0,Yes,10,0.349829185880456,6.357004946501
13953,0,0,Yes,25,0.349829185880456,4.93259070903557
13954,0,0,Yes,50,0.349829185880456,4.52641008663332
13955,0,0,Yes,100,0.349829185880456,4.34001212977749
13956,0,0,Yes,250,0.349829185880456,4.22594770841795
13957,0,0,Yes,1,0.349829185880456,27.7315646856551
13958,0,0,Yes,2,0.349829185880456,15.8716469233209
13959,0,0,Yes,5,0.349829185880456,8.75513985410882
13960,0,0,Yes,10,0.349829185880456,6.3848255370765
13961,0,0,Yes,25,0.349829185880456,4.96041129961107
13962,0,0,Yes,50,0.349829185880456,4.55423067720882
13963,0,0,Yes,100,0.349829185880456,4.36783272035299
13964,0,0,Yes,250,0.349829185880456,4.25376829899345
13965,0,0,Yes,1,0.349829185880456,27.664795268274
13966,0,0,Yes,2,0.349829185880456,15.8048775059397
13967,0,0,Yes,5,0.349829185880456,8.68837043672763
13968,0,0,Yes,10,0.349829185880456,6.31805611969531
13969,0,0,Yes,25,0.349829185880456,4.89364188222988
13970,0,0,Yes,50,0.349829185880456,4.48746125982762
13971,0,0,Yes,100,0.349829185880456,4.3010633029718
13972,0,0,Yes,250,0.349829185880456,4.18699888161226
13973,0,0,Yes,1,0.349829185880456,28.393694741352
13974,0,0,Yes,2,0.349829185880456,16.5337769790177
13975,0,0,Yes,5,0.349829185880456,9.41726990980565
13976,0,0,Yes,10,0.349829185880456,7.04695559277332
13977,0,0,Yes,25,0.349829185880456,5.62254135530789
13978,0,0,Yes,50,0.349829185880456,5.21636073290564
13979,0,0,Yes,100,0.349829185880456,5.02718071699226
13980,0,0,Yes,250,0.349829185880456,4.91589835469027
13981,0,0,Yes,1,0.349829185880456,22.0450359720236
13982,0,0,Yes,2,0.349829185880456,12.4803169321678
13983,0,0,Yes,5,0.349829185880456,6.74371115550041
13984,0,0,Yes,10,0.349829185880456,4.82965452390623
13985,0,0,Yes,25,0.349829185880456,3.68066413313822
13986,0,0,Yes,50,0.349829185880456,3.3662914596351
13987,0,0,Yes,100,0.349829185880456,3.22440644770007
13988,0,0,Yes,250,0.349829185880456,3.14094467597358
13989,0,0,Yes,1,0.349829185880456,22.1424080390378
13990,0,0,Yes,2,0.349829185880456,12.5776889991821
13991,0,0,Yes,5,0.349829185880456,6.8383011634571
13992,0,0,Yes,10,0.349829185880456,4.92424453186292
13993,0,0,Yes,25,0.349829185880456,3.77803620015246
13994,0,0,Yes,50,0.349829185880456,3.46088146759179
13995,0,0,Yes,100,0.349829185880456,3.31899645565676
13996,0,0,Yes,250,0.349829185880456,3.23553468393027
13997,0,0,Yes,1,0.349829185880456,22.4428704172532
13998,0,0,Yes,2,0.349829185880456,12.8781513773974
13999,0,0,Yes,5,0.349829185880456,7.14154560073001
14000,0,0,Yes,10,0.349829185880456,5.22748896913584
14001,0,0,Yes,25,0.349829185880456,4.08128063742537
14002,0,0,Yes,50,0.349829185880456,3.76412590486471
14003,0,0,Yes,100,0.349829185880456,3.62224089292967
14004,0,0,Yes,250,0.349829185880456,3.53877912120318
14005,0,0,Yes,1,0.349829185880456,21.9114971372612
14006,0,0,Yes,2,0.349829185880456,12.3467780974055
14007,0,0,Yes,5,0.349829185880456,6.60739026168047
14008,0,0,Yes,10,0.349829185880456,4.6933336300863
14009,0,0,Yes,25,0.349829185880456,3.54712529837583
14010,0,0,Yes,50,0.349829185880456,3.22997056581517
14011,0,0,Yes,100,0.349829185880456,3.08808555388014
14012,0,0,Yes,250,0.349829185880456,3.00462378215365
14013,12,0,Yes,5,-1.52543946906556,9.87074553618624
14014,12,0,Yes,12,-1.52543946906556,4.77957746087034
14015,12,0,Yes,20,-1.52543946906556,3.32456057377186
14016,12,0,Yes,5,-1.52543946906556,17.1625223260239
14017,12,0,Yes,12,-1.52543946906556,8.16812539296584
14018,12,0,Yes,20,-1.52543946906556,5.59750282378994
14019,12,1,No,1,-1.52543946906556,48.2269937626236
14020,12,1,No,1,-1.52543946906556,48.2269937626236
14021,0,0,Yes,1,0.349829185880456,21.7390094756931
14022,0,0,Yes,2,0.349829185880456,12.1742904358374
14023,0,0,Yes,5,0.349829185880456,6.43490260011239
14024,0,0,Yes,10,0.349829185880456,4.52362802757577
14025,0,0,Yes,25,0.349829185880456,3.37463763680775
14026,0,0,Yes,50,0.349829185880456,3.06026496330464
14027,0,0,Yes,100,0.349829185880456,2.91837995136961
14028,0,0,Yes,250,0.349829185880456,2.83213612058557
14029,1,0,Yes,1,-0.0252245451087462,18.2836921262165
14030,1,0,Yes,2,-0.0252245451087462,12.800253723786
14031,1,0,Yes,3,-0.0252245451087462,10.5940808911492
14032,1,0,Yes,4,-0.0252245451087462,9.57862933514352
14033,1,0,Yes,6,-0.0252245451087462,8.61047278311624
14034,1,0,Yes,1,-0.0252245451087462,19.1099636663087
14035,1,0,Yes,2,-0.0252245451087462,13.3761399486988
14036,1,0,Yes,3,-0.0252245451087462,11.0753771081053
14037,1,0,Yes,4,-0.0252245451087462,10.0154126071788
14038,1,0,Yes,6,-0.0252245451087462,9.00552516928829
14039,2,0,Yes,2,-0.0252245451087462,9.76502729199935
14040,2,0,Yes,4,-0.0252245451087462,8.54370336573505
14041,2,0,Yes,6,-0.0252245451087462,7.32516149852829
14042,2,0,Yes,8,-0.0252245451087462,4.97153953584127
14043,1,0,Yes,1,0.349829185880456,27.9040523472232
14044,1,0,Yes,2,0.349829185880456,16.044134584889
14045,1,0,Yes,5,0.349829185880456,8.9276275156769
14046,1,0,Yes,10,0.349829185880456,6.55453113958703
14047,1,0,Yes,25,0.349829185880456,5.13289896117915
14048,1,0,Yes,50,0.349829185880456,4.72393627971935
14049,1,0,Yes,100,0.349829185880456,4.53753832286352
14050,1,0,Yes,250,0.349829185880456,4.42347390150398
14051,1,0,Yes,1,0.349829185880456,27.7677314534033
14052,1,0,Yes,2,0.349829185880456,15.907813691069
14053,1,0,Yes,5,0.349829185880456,8.79130662185697
14054,1,0,Yes,10,0.349829185880456,6.42099230482465
14055,1,0,Yes,25,0.349829185880456,4.99657806735921
14056,1,0,Yes,50,0.349829185880456,4.59039744495696
14057,1,0,Yes,100,0.349829185880456,4.40399948810113
14058,1,0,Yes,250,0.349829185880456,4.2899350667416
14059,0,0,Yes,1,0.349829185880456,25.3862889001408
14060,0,0,Yes,2,0.349829185880456,15.1956065723363
14061,0,0,Yes,5,0.349829185880456,9.08064076384213
14062,0,0,Yes,10,0.349829185880456,7.04417353371577
14063,0,0,Yes,25,0.349829185880456,5.82006754839392
14064,0,0,Yes,50,0.349829185880456,5.47787428431531
14065,0,0,Yes,100,0.349829185880456,5.32486103615008
14066,0,0,Yes,250,0.349829185880456,5.23305308725094
14067,40,1,Yes,1,-1.52543946906556,13.8685644018851
14068,40,1,Yes,1,0.349829185880456,8.0763174440667
14069,100,1,Yes,1,0.349829185880456,6.24294052514147
14070,100,5,No,5,-0.400278276097949,3.17154732560663
14071,3300,1,No,1,-0.400278276097949,1.37711923348709
14072,17480,1,No,1,0.349829185880456,1.2380162806096
14073,0,0,Yes,1,0.349829185880456,21.591560345643
14074,0,0,Yes,2,0.349829185880456,12.0268413057872
14075,0,0,Yes,5,0.349829185880456,6.28745347006226
14076,0,0,Yes,10,0.349829185880456,4.37617889752564
14077,0,0,Yes,25,0.349829185880456,3.22718850675762
14078,0,0,Yes,50,0.349829185880456,2.91281583325451
14079,0,0,Yes,100,0.349829185880456,2.77093082131947
14080,0,0,Yes,250,0.349829185880456,2.68468699053544
14081,900,20,No,20,0.349829185880456,4.2398580037057
14082,500,1,No,1,-2.65060066203317,3.04913672707444
14083,90,10,No,10,-0.400278276097949,21.1241744239747
14084,230,12,No,1,-0.400278276097949,28.9640168481497
14085,2300,1,No,1,-2.65060066203317,1.56629924940047
14086,15,1,No,1,-0.0252245451087462,10.8333379700984
14087,0,0,Yes,1,0.349829185880456,30.5720469834134
14088,0,0,Yes,2,0.349829185880456,18.7121292210791
14089,0,0,Yes,5,0.349829185880456,11.595622151867
14090,0,0,Yes,10,0.349829185880456,9.22252577577717
14091,0,0,Yes,25,0.349829185880456,7.80089359736928
14092,0,0,Yes,50,0.349829185880456,7.39193091590948
14093,0,0,Yes,100,0.349829185880456,7.20553295905365
14094,0,0,Yes,250,0.349829185880456,7.09425059675167
14095,0,0,Yes,1,0.349829185880456,29.208838045214
14096,0,0,Yes,2,0.349829185880456,17.3489202828798
14097,0,0,Yes,5,0.349829185880456,10.2324132136677
14098,0,0,Yes,10,0.349829185880456,7.86209889663538
14099,0,0,Yes,25,0.349829185880456,6.43768465916994
14100,0,0,Yes,50,0.349829185880456,6.03150403676769
14101,0,0,Yes,100,0.349829185880456,5.84232402085431
14102,0,0,Yes,250,0.349829185880456,5.73104165855233
14103,0,0,Yes,1,0.349829185880456,24.6796458995232
14104,0,0,Yes,2,0.349829185880456,14.4889635717187
14105,0,0,Yes,5,0.349829185880456,8.37399776322452
14106,0,0,Yes,10,0.349829185880456,6.33474847404061
14107,0,0,Yes,25,0.349829185880456,5.1134245477763
14108,0,0,Yes,50,0.349829185880456,4.77123128369769
14109,0,0,Yes,100,0.349829185880456,4.61821803553246
14110,0,0,Yes,250,0.349829185880456,4.52641008663332
14111,70,10,No,1,-0.400278276097949,8.78574250374187
14112,1,0,Yes,1,0.724882916869659,20.6623526204214
14113,1,0,Yes,2,0.724882916869659,11.0976335805656
14114,1,0,Yes,5,0.724882916869659,5.36102780389822
14115,1,0,Yes,10,0.724882916869659,3.44697117230405
14116,1,0,Yes,25,0.724882916869659,2.29798078153603
14117,1,0,Yes,50,0.724882916869659,1.98360810803292
14118,1,0,Yes,100,0.724882916869659,1.84172309609788
14119,300,1,No,1,-2.27554693104396,6.80769851382405
14120,259,5,No,5,-0.0252245451087462,12.1075210184562
14121,260,10,No,10,-0.0252245451087462,9.70938611084836
14122,132,1,Yes,1,-0.400278276097949,5.58915664661729
14123,132,61,Yes,1,-0.400278276097949,6.07601698168849
14124,270,35,No,35,-1.52543946906556,3.76412590486471
14125,270,35,No,35,-1.52543946906556,4.34557624789259
14126,270,35,No,35,-1.52543946906556,4.34001212977749
14127,129,5,No,5,-0.0252245451087462,21.5776500503553
14128,129,35,No,35,-1.52543946906556,6.16782493058763
14129,300,15,No,1,-2.65060066203317,2.24790371850014
14130,0,0,Yes,1,0.349829185880456,27.5117820201087
14131,0,0,Yes,2,0.349829185880456,15.6518642577745
14132,0,0,Yes,5,0.349829185880456,8.5353571885624
14133,0,0,Yes,10,0.349829185880456,6.16226081247253
14134,0,0,Yes,25,0.349829185880456,4.74062863406464
14135,0,0,Yes,50,0.349829185880456,4.33166595260484
14136,0,0,Yes,100,0.349829185880456,4.14526799574901
14137,0,0,Yes,250,0.349829185880456,4.03398563344703
14138,0,0,Yes,1,0.349829185880456,25.6338921562627
14139,0,0,Yes,2,0.349829185880456,15.4432098284582
14140,0,0,Yes,5,0.349829185880456,9.32824401996406
14141,0,0,Yes,10,0.349829185880456,7.29177678983769
14142,0,0,Yes,25,0.349829185880456,6.06767080451584
14143,0,0,Yes,50,0.349829185880456,5.72825959949478
14144,0,0,Yes,100,0.349829185880456,5.57524635132954
14145,0,0,Yes,250,0.349829185880456,5.48065634337286
14146,0,0,Yes,1,0.349829185880456,29.0864274466818
14147,0,0,Yes,2,0.349829185880456,17.2265096843476
14148,0,0,Yes,5,0.349829185880456,10.1127846741931
14149,0,0,Yes,10,0.349829185880456,7.73968829810319
14150,0,0,Yes,25,0.349829185880456,6.31805611969531
14151,0,0,Yes,50,0.349829185880456,5.90909343823551
14152,0,0,Yes,100,0.349829185880456,5.72269548137968
14153,0,0,Yes,250,0.349829185880456,5.60863106002014
14154,0,0,Yes,1,0.349829185880456,29.1253762734875
14155,0,0,Yes,2,0.349829185880456,17.2654585111533
14156,0,0,Yes,5,0.349829185880456,10.1489514419412
14157,0,0,Yes,10,0.349829185880456,7.77863712490889
14158,0,0,Yes,25,0.349829185880456,6.35422288744345
14159,0,0,Yes,50,0.349829185880456,5.9480422650412
14160,0,0,Yes,100,0.349829185880456,5.75886224912782
14161,0,0,Yes,250,0.349829185880456,5.64757988682584
14162,0,0,Yes,1,0.349829185880456,29.1671071593508
14163,0,0,Yes,2,0.349829185880456,17.3071893970165
14164,0,0,Yes,5,0.349829185880456,10.1906823278045
14165,0,0,Yes,10,0.349829185880456,7.82036801077213
14166,0,0,Yes,25,0.349829185880456,6.3959537733067
14167,0,0,Yes,50,0.349829185880456,5.98977315090445
14168,0,0,Yes,100,0.349829185880456,5.80059313499107
14169,0,0,Yes,250,0.349829185880456,5.68931077268908
14170,0,0,Yes,1,0.349829185880456,28.8555165449052
14171,0,0,Yes,2,0.349829185880456,16.995598782571
14172,0,0,Yes,5,0.349829185880456,9.87909171335889
14173,0,0,Yes,10,0.349829185880456,7.50877739632657
14174,0,0,Yes,25,0.349829185880456,6.08436315886114
14175,0,0,Yes,50,0.349829185880456,5.67818253645888
14176,0,0,Yes,100,0.349829185880456,5.48900252054551
14177,0,0,Yes,250,0.349829185880456,5.37772015824352
14178,50,1,No,1,-2.27554693104396,4.78235951992789
14179,1,0,Yes,1,0.349829185880456,28.2295532569565
14180,1,0,Yes,2,0.349829185880456,16.3696354946223
14181,1,0,Yes,5,0.349829185880456,9.25312842541021
14182,1,0,Yes,10,0.349829185880456,6.88003204932034
14183,1,0,Yes,25,0.349829185880456,5.45839987091246
14184,1,0,Yes,50,0.349829185880456,5.04943718945266
14185,1,0,Yes,100,0.349829185880456,4.86303923259683
14186,1,0,Yes,250,0.349829185880456,4.75175687029484
14187,0,0,Yes,1,0.349829185880456,25.5671227388815
14188,0,0,Yes,2,0.349829185880456,15.376440411077
14189,0,0,Yes,5,0.349829185880456,9.26147460258286
14190,0,0,Yes,10,0.349829185880456,7.22222531339895
14191,0,0,Yes,25,0.349829185880456,6.00090138713465
14192,0,0,Yes,50,0.349829185880456,5.65870812305604
14193,0,0,Yes,100,0.349829185880456,5.5056948748908
14194,0,0,Yes,250,0.349829185880456,5.41388692599166
14195,0,0,Yes,1,0.349829185880456,27.7093082131947
14196,0,0,Yes,2,0.349829185880456,15.8493904508605
14197,0,0,Yes,5,0.349829185880456,8.73288338164842
14198,0,0,Yes,10,0.349829185880456,6.35978700555855
14199,0,0,Yes,25,0.349829185880456,4.93815482715067
14200,0,0,Yes,50,0.349829185880456,4.52919214569087
14201,0,0,Yes,100,0.349829185880456,4.34279418883504
14202,0,0,Yes,250,0.349829185880456,4.23151182653305
14203,0,0,Yes,1,0.349829185880456,28.368656209834
14204,0,0,Yes,2,0.349829185880456,18.1779738820296
14205,0,0,Yes,5,0.349829185880456,12.0630080735354
14206,0,0,Yes,10,0.349829185880456,10.0237587843515
14207,0,0,Yes,25,0.349829185880456,8.80243485808717
14208,0,0,Yes,50,0.349829185880456,8.46024159400856
14209,0,0,Yes,100,0.349829185880456,8.30722834584332
14210,0,0,Yes,250,0.349829185880456,8.21542039694419
14211,0,0,Yes,1,0.349829185880456,27.0944731614763
14212,0,0,Yes,2,0.349829185880456,16.9037908336718
14213,0,0,Yes,5,0.349829185880456,10.7888250251776
14214,0,0,Yes,10,0.349829185880456,8.75235779505127
14215,0,0,Yes,25,0.349829185880456,7.52825180972942
14216,0,0,Yes,50,0.349829185880456,7.18884060470836
14217,0,0,Yes,100,0.349829185880456,7.03304529748557
14218,0,0,Yes,250,0.349829185880456,6.94123734858644
14219,22,0,Yes,1,-0.0252245451087462,23.52509139064
14220,22,0,Yes,6,-0.0252245451087462,9.08342282289968
14221,22,0,Yes,20,-0.0252245451087462,5.76720842630047
14222,0,0,Yes,1,-2.27554693104396,21.9170612553763
14223,0,0,Yes,2,-2.27554693104396,13.9102952877484
14224,0,0,Yes,3,-2.27554693104396,11.3452368366876
14225,0,0,Yes,5,-2.27554693104396,7.79532947925418
14226,0,0,Yes,10,-2.27554693104396,6.44603083634259
14227,0,0,Yes,1,-2.27554693104396,24.2512088046605
14228,0,0,Yes,2,-2.27554693104396,15.0509395013437
14229,0,0,Yes,4,-2.27554693104396,12.0908286641109
14230,0,0,Yes,9,-2.27554693104396,8.14865097956299
14231,0,0,Yes,19,-2.27554693104396,6.60182614356538
14232,0,0,Yes,1,-2.27554693104396,24.2122599778548
14233,0,0,Yes,2,-2.27554693104396,15.011990674538
14234,0,0,Yes,4,-2.27554693104396,12.0546618963627
14235,0,0,Yes,9,-2.27554693104396,8.1152662708724
14236,0,0,Yes,19,-2.27554693104396,6.56844143487478
14237,0,0,Yes,1,-1.90049320005476,22.1257156846926
14238,0,0,Yes,2,-1.90049320005476,14.1189497170646
14239,0,0,Yes,3,-1.90049320005476,11.5566733250613
14240,0,0,Yes,5,-1.90049320005476,7.96503508176471
14241,0,0,Yes,10,-1.90049320005476,6.65746732471637
14242,0,0,Yes,1,-1.90049320005476,22.1257156846926
14243,0,0,Yes,2,-1.90049320005476,14.1189497170646
14244,0,0,Yes,3,-1.90049320005476,11.5566733250613
14245,0,0,Yes,5,-1.90049320005476,7.96503508176471
14246,0,0,Yes,10,-1.90049320005476,6.65746732471637
14247,30,0,Yes,30,-1.15038573807635,2.40648108478047
14248,30,0,Yes,60,-1.15038573807635,1.85006927327053
14249,30,0,Yes,90,-1.15038573807635,1.58577366280331
14250,103,14,No,1,-2.27554693104396,10.7220556077964
14251,160,1,Yes,1,0.349829185880456,7.03860941560067
14252,160,4,Yes,1,0.349829185880456,6.49610789937849
14253,1,25,No,25,0.349829185880456,5.65314400494094
14254,20,20,No,20,0.349829185880456,5.33320721332272
14255,1,0,Yes,1,-0.0252245451087462,30.969881428643
14256,1,0,Yes,6,-0.0252245451087462,6.72145468304001
14257,1,0,Yes,20,-0.0252245451087462,2.24790371850014
14258,1,1,No,1,0.349829185880456,4.88807776411478
14259,108,10,No,10,0.349829185880456,36.9234878117993
14260,200,1,No,1,-1.52543946906556,26.9581522676563
14261,136,1,Yes,1,-0.775332007087152,10.4855805879047
14262,100,5,Yes,1,-0.0252245451087462,16.4697896206941
