id,annual_usage,min_order_quantity,bracket_pricing,quantity,quote_year,num_parts,cost
19260,1335,1,No,1,-1.52504645475229,4,1.86106462444623
19261,170,1,No,1,-1.14963817457513,0,1.43427130355333
19262,1,35,No,35,0.351994946133529,3,1.91044286833489
19263,1,0,Yes,1,-0.0234133340436355,3,3.68529852164141
19264,1,0,Yes,6,-0.0234133340436355,3,2.44327001098507
19265,1,0,Yes,20,-0.0234133340436355,3,1.83831097221746
19266,1,0,Yes,1,-0.0234133340436355,3,3.68110166823687
19267,1,0,Yes,6,-0.0234133340436355,3,2.42890735523559
19268,1,0,Yes,20,-0.0234133340436355,3,1.8113968321975
19269,20,20,No,20,0.351994946133529,3,1.91126610133244
19270,240,25,No,25,-0.3988216142208,2,3.22810250350301
19271,5,3,No,1,-0.3988216142208,0,4.05527702863618
19272,50,1,No,1,0.351994946133529,4,2.19951930497985
19273,41,5,No,5,-0.3988216142208,0,3.5016980355439
19274,1,0,Yes,1,-0.0234133340436355,4,3.47956525766423
19275,1,0,Yes,6,-0.0234133340436355,4,2.10379102002602
19276,1,0,Yes,20,-0.0234133340436355,4,1.31544741736665
19277,2,1,No,1,-0.0234133340436355,2,4.85866683409579
19278,813,5,No,5,-0.3988216142208,3,2.83841435589233
19279,15,3,No,1,-0.3988216142208,0,3.94567772833041
19280,70,0,Yes,1,0.351994946133529,4,3.35673675861549
19281,70,0,Yes,6,0.351994946133529,4,1.96571338419614
19282,70,0,Yes,20,0.351994946133529,4,1.15021684701655
19283,1325,1,Yes,1,-1.14963817457513,4,1.03060973711396
19284,1325,150,Yes,150,-0.3988216142208,4,1.07430830057145
19285,120,1,Yes,1,-1.14963817457513,4,1.88711281216864
19286,120,64,Yes,1,-1.14963817457513,4,1.84492782799101
19287,5,1,Yes,1,0.351994946133529,4,2.29026455112544
19288,659,30,No,30,-0.3988216142208,3,1.46880363673702
19289,200,1,Yes,1,-0.3988216142208,3,1.93122646985207
19290,200,24,Yes,1,-0.3988216142208,3,2.0028120948205
19291,659,6,No,6,-0.3988216142208,3,2.16244830919898
19292,60,1,Yes,1,0.351994946133529,4,2.0839099629667
19293,60,6,Yes,1,0.351994946133529,4,2.03058192794961
19294,813,85,No,85,-0.3988216142208,2,2.42448414152364
19295,3,3,No,3,-0.3988216142208,3,4.51828715990776
19296,1,0,Yes,1,-1.14963817457513,3,3.06160850466189
19297,1,0,Yes,2,-1.14963817457513,3,2.59813012467253
19298,1,0,Yes,3,-1.14963817457513,3,2.37914141720929
19299,1,0,Yes,5,-1.14963817457513,3,2.01141045220878
19300,1,0,Yes,10,-1.14963817457513,3,1.81683792193873
19301,1,0,Yes,20,-1.14963817457513,3,1.70347917440128
19302,1,0,Yes,1,-1.14963817457513,3,3.06382004705191
19303,1,0,Yes,2,-1.14963817457513,3,2.60143697455374
19304,1,0,Yes,3,-1.14963817457513,3,2.3835127885451
19305,1,0,Yes,5,-1.14963817457513,3,2.01697850693371
19306,1,0,Yes,10,-1.14963817457513,3,1.8235979138997
19307,1,0,Yes,20,-1.14963817457513,3,1.71104752974494
19308,1,0,Yes,1,-1.14963817457513,3,3.06160850466189
19309,1,0,Yes,2,-1.14963817457513,3,2.59813012467253
19310,1,0,Yes,3,-1.14963817457513,3,2.37914141720929
19311,1,0,Yes,5,-1.14963817457513,3,2.01141045220878
19312,1,0,Yes,10,-1.14963817457513,3,1.81683792193873
19313,1,0,Yes,20,-1.14963817457513,3,1.70347917440128
19314,1,0,Yes,1,-1.14963817457513,3,3.06160850466189
19315,1,0,Yes,2,-1.14963817457513,3,2.59813012467253
19316,1,0,Yes,3,-1.14963817457513,3,2.37914141720929
19317,1,0,Yes,5,-1.14963817457513,3,2.01141045220878
19318,1,0,Yes,10,-1.14963817457513,3,1.81683792193873
19319,1,0,Yes,20,-1.14963817457513,3,1.70347917440128
19320,351,1,No,1,-1.14963817457513,4,1.74902154521519
19321,3,1,No,1,0.727403226310693,0,4.6676602146936
19322,20,10,No,10,-0.3988216142208,4,1.86279364729634
19323,20,1,No,1,-0.3988216142208,0,2.6715510564967
19324,11,0,Yes,1,-0.0234133340436355,4,3.45244836003613
19325,11,0,Yes,6,-0.0234133340436355,4,2.11358526545427
19326,11,0,Yes,20,-0.0234133340436355,4,1.14314621940449
19327,7000,1,Yes,1,0.351994946133529,2,2.03894577730458
19328,434,37,No,37,-0.3988216142208,2,1.87992141555276
19329,1,0,Yes,1,-0.0234133340436355,4,3.62850319585689
19330,1,0,Yes,6,-0.0234133340436355,4,2.23109020889317
19331,1,0,Yes,20,-0.0234133340436355,4,1.40671479649537
19332,1,0,Yes,1,-0.0234133340436355,4,3.47388999358481
19333,1,0,Yes,6,-0.0234133340436355,4,2.08113646499579
19334,1,0,Yes,20,-0.0234133340436355,4,1.26413235411936
19335,900,0,Yes,1,0.727403226310693,5,4.37022976309757
19336,900,0,Yes,3,0.727403226310693,5,3.46383656203756
19337,900,0,Yes,5,0.727403226310693,5,3.07801301691852
19338,900,0,Yes,10,0.727403226310693,5,2.63631164575309
19339,1,1,No,1,0.351994946133529,4,1.08093745171643
19340,1,0,Yes,1,-1.14963817457513,3,3.13466990295916
19341,1,0,Yes,2,-1.14963817457513,3,2.71152285111304
19342,1,0,Yes,3,-1.14963817457513,3,2.51866425045878
19343,1,0,Yes,5,-1.14963817457513,3,2.18084140523942
19344,1,0,Yes,10,-1.14963817457513,3,2.01919707682234
19345,1,0,Yes,20,-1.14963817457513,3,1.92718515571138
19346,1,0,Yes,1,-1.14963817457513,3,3.15729219881618
19347,1,0,Yes,2,-1.14963817457513,3,2.74585898600249
19348,1,0,Yes,3,-1.14963817457513,3,2.56015445070487
19349,1,0,Yes,5,-1.14963817457513,3,2.23109020889317
19350,1,0,Yes,10,-1.14963817457513,3,2.07765874012152
19351,1,0,Yes,20,-1.14963817457513,3,1.99148457642632
19352,0,0,Yes,1,0.351994946133529,0,3.14202735953547
19353,0,0,Yes,2,0.351994946133529,0,2.60904243992774
19354,0,0,Yes,5,0.351994946133529,0,2.06008635019961
19355,0,0,Yes,10,0.351994946133529,0,1.78092983452955
19356,0,0,Yes,25,0.351994946133529,0,1.56577488126447
19357,0,0,Yes,50,0.351994946133529,0,1.49783790575697
19358,0,0,Yes,100,0.351994946133529,0,1.4655963388023
19359,0,0,Yes,250,0.351994946133529,0,1.44613347925271
19360,325,1,No,1,-1.14963817457513,2,1.27585173265517
19361,285,28,No,28,-0.3988216142208,0,1.5790549361981
19362,10,1,No,1,-1.14963817457513,4,2.18554368786092
19363,1,0,Yes,1,-1.14963817457513,0,4.24496079595036
19364,1,0,Yes,2,-1.14963817457513,0,3.6862055229579
19365,1,0,Yes,5,-1.14963817457513,0,3.00687140679201
19366,1,0,Yes,10,-1.14963817457513,0,2.66460181991059
19367,1,0,Yes,25,-1.14963817457513,0,2.42988764031235
19368,3,0,Yes,1,-0.774229894397964,4,2.61618394867998
19369,3,0,Yes,2,-0.774229894397964,4,2.27379367205236
19370,3,0,Yes,3,-0.774229894397964,4,2.12793345114058
19371,3,0,Yes,5,-0.774229894397964,4,1.85411848187036
19372,3,0,Yes,10,-0.774229894397964,4,1.74465672950774
19373,3,0,Yes,20,-0.774229894397964,4,1.68559368700947
19374,1,1,No,1,-1.14963817457513,2,2.46997994322503
19375,2,0,Yes,1,-0.774229894397964,3,2.52291391676976
19376,2,0,Yes,2,-0.774229894397964,3,2.14011689387463
19377,2,0,Yes,3,-0.774229894397964,3,1.97115357393716
19378,2,0,Yes,5,-0.774229894397964,3,1.6720971266737
19379,2,0,Yes,10,-0.774229894397964,3,1.53927072021711
19380,2,0,Yes,20,-0.774229894397964,3,1.4655963388023
19381,3500,1,Yes,1,-0.3988216142208,3,1.31395314686777
19382,3000,1,Yes,1,-0.0234133340436355,3,1.53867368602633
19383,434,1,No,1,-1.14963817457513,3,1.70297257491913
19384,5,1,No,1,-0.774229894397964,2,5.74290771939268
19385,100,1,No,1,-1.14963817457513,2,1.41755908140835
19386,82,30,No,30,-0.3988216142208,3,2.02288379033721
19387,2,0,Yes,1,-0.774229894397964,4,2.80177199755342
19388,2,0,Yes,2,-0.774229894397964,4,2.41954640364603
19389,2,0,Yes,3,-0.774229894397964,4,2.25091365993757
19390,2,0,Yes,5,-0.774229894397964,4,1.94881674944499
19391,2,0,Yes,10,-0.774229894397964,4,1.81638562685009
19392,2,0,Yes,20,-0.774229894397964,4,1.74271067922845
19393,1,1,No,1,0.351994946133529,4,1.11252549892584
19394,1,1,No,1,0.351994946133529,4,1.1546107356934
19395,1,0,Yes,1,-0.0234133340436355,4,3.45139057359871
19396,1,0,Yes,6,-0.0234133340436355,4,1.9872987917638
19397,1,0,Yes,20,-0.0234133340436355,4,1.0375339724024
19398,1,0,Yes,1,-0.0234133340436355,4,3.45139057359871
19399,1,0,Yes,6,-0.0234133340436355,4,1.9872987917638
19400,1,0,Yes,20,-0.0234133340436355,4,1.0375339724024
19401,1,0,Yes,1,-0.0234133340436355,4,3.46583796438294
19402,1,0,Yes,6,-0.0234133340436355,4,2.04795827041677
19403,1,0,Yes,20,-0.0234133340436355,4,1.18823615843306
19404,300,1,No,1,-1.14963817457513,1,2.49185936399692
19405,1,0,Yes,1,-0.0234133340436355,4,3.45165512512457
19406,1,0,Yes,6,-0.0234133340436355,4,1.98806114787743
19407,1,0,Yes,20,-0.0234133340436355,4,1.04048688739978
19408,1,0,Yes,1,-0.0234133340436355,4,3.45315292988753
19409,1,0,Yes,6,-0.0234133340436355,4,1.99451781620969
19410,1,0,Yes,20,-0.0234133340436355,4,1.05705733943759
19411,1,1,No,1,0.351994946133529,4,1.38257479428772
19412,8000,1,No,1,-0.3988216142208,1,2.35276875977041
19413,201,1,No,1,-0.0234133340436355,2,3.01931185045747
19414,28,0,Yes,8,-0.0234133340436355,2,4.34982484271824
19415,28,0,Yes,12,-0.0234133340436355,2,4.19654437069386
19416,28,0,Yes,16,-0.0234133340436355,2,4.06430060793636
19417,28,0,Yes,24,-0.0234133340436355,2,3.94125638886841
19418,28,0,Yes,32,-0.0234133340436355,2,3.87571386109614
19419,1,0,Yes,1,-0.0234133340436355,4,3.50060715191573
19420,1,0,Yes,6,-0.0234133340436355,4,2.18460499859011
19421,1,0,Yes,20,-0.0234133340436355,4,1.4853177571847
19422,1,0,Yes,5,-0.0234133340436355,2,3.25625976322772
19423,1,0,Yes,19,-0.0234133340436355,2,1.82941983557596
19424,1,0,Yes,20,-0.0234133340436355,2,0.953247283738434
19425,120,1,No,1,-0.3988216142208,3,4.24929877522292
19426,150,5,No,5,-0.3988216142208,3,1.99413916401008
19427,150,5,No,5,-0.3988216142208,3,1.88204190595989
19428,1,0,Yes,5,-0.0234133340436355,4,3.45824626911274
19429,1,0,Yes,19,-0.0234133340436355,4,2.01660826628047
19430,1,0,Yes,20,-0.0234133340436355,4,1.11252549892584
19431,1,0,Yes,5,-0.0234133340436355,4,3.44891804520618
19432,1,0,Yes,19,-0.0234133340436355,4,1.97656432807681
19433,1,0,Yes,20,-0.0234133340436355,4,1.00954462773269
19434,1,0,Yes,5,-0.0234133340436355,2,3.48050801149723
19435,1,0,Yes,19,-0.0234133340436355,2,2.17073535184316
19436,1,0,Yes,20,-0.0234133340436355,2,1.47963214046457
19437,1,0,Yes,5,-0.0234133340436355,3,3.62316963100679
19438,1,0,Yes,19,-0.0234133340436355,3,2.20934001619922
19439,1,0,Yes,20,-0.0234133340436355,3,1.35640539916415
19440,1,0,Yes,5,-0.0234133340436355,3,3.63432275660943
19441,1,0,Yes,19,-0.0234133340436355,3,2.2544230039411
19442,1,0,Yes,20,-0.0234133340436355,3,1.45979715170242
19443,1,0,Yes,5,-0.0234133340436355,3,3.6287986725686
19444,1,0,Yes,19,-0.0234133340436355,3,2.23228479303031
19445,1,0,Yes,20,-0.0234133340436355,3,1.40943691249689
19446,1,0,Yes,5,-0.0234133340436355,2,3.49850594812828
19447,1,0,Yes,19,-0.0234133340436355,2,2.23586000704602
19448,1,0,Yes,20,-0.0234133340436355,2,1.60565607255471
19449,1,0,Yes,5,-0.0234133340436355,2,3.46835577574619
19450,1,0,Yes,19,-0.0234133340436355,2,2.12494733039135
19451,1,0,Yes,20,-0.0234133340436355,2,1.38605924949296
19452,1,0,Yes,5,-0.0234133340436355,2,3.46835577574619
19453,1,0,Yes,19,-0.0234133340436355,2,2.12494733039135
19454,1,0,Yes,20,-0.0234133340436355,2,1.38605924949296
19455,1,0,Yes,5,-0.0234133340436355,4,3.484952673715
19456,1,0,Yes,19,-0.0234133340436355,4,2.12494733039135
19457,1,0,Yes,20,-0.0234133340436355,4,1.3606958824607
19458,1,0,Yes,5,-0.0234133340436355,2,3.49791681902414
19459,1,0,Yes,19,-0.0234133340436355,2,2.23377601923156
19460,1,0,Yes,20,-0.0234133340436355,2,1.60173876954085
19461,1,0,Yes,5,-0.0234133340436355,2,3.50479636052366
19462,1,0,Yes,19,-0.0234133340436355,2,2.25792007550496
19463,1,0,Yes,20,-0.0234133340436355,2,1.64669148832359
19464,1,0,Yes,5,-0.0234133340436355,3,3.55318653128702
19465,1,0,Yes,19,-0.0234133340436355,3,2.06327225450097
19466,1,0,Yes,20,-0.0234133340436355,3,1.05898887485499
19467,1,0,Yes,5,-0.0234133340436355,3,3.59055668137992
19468,1,0,Yes,19,-0.0234133340436355,3,2.21936761206965
19469,1,0,Yes,20,-0.0234133340436355,3,1.43824101724426
19470,1,0,Yes,5,-0.0234133340436355,3,3.57516812910458
19471,1,0,Yes,19,-0.0234133340436355,3,2.15763589700155
19472,1,0,Yes,20,-0.0234133340436355,3,1.29736709335146
19473,1,0,Yes,5,-0.0234133340436355,4,3.5078017609819
19474,1,0,Yes,19,-0.0234133340436355,4,2.21086582741797
19475,1,0,Yes,20,-0.0234133340436355,4,1.53747854723006
19476,1,0,Yes,5,-0.0234133340436355,3,3.57353031182674
19477,1,0,Yes,19,-0.0234133340436355,3,2.15053553364917
19478,1,0,Yes,20,-0.0234133340436355,3,1.28127412611807
19479,1,0,Yes,5,-0.0234133340436355,4,3.47147254103324
19480,1,0,Yes,19,-0.0234133340436355,4,2.07101755576034
19481,1,0,Yes,20,-0.0234133340436355,4,1.24188177269062
19482,82,30,No,30,-0.3988216142208,3,1.79766315714529
19483,2,1,No,1,0.727403226310693,0,3.10811224911638
19484,17,9,No,9,-0.3988216142208,4,1.86019899065739
19485,1,1,No,1,0.351994946133529,4,1.15636289962553
19486,2532,1,No,1,0.727403226310693,2,0.809312222540123
19487,659,29,No,29,-0.3988216142208,3,1.88500305867442
19488,1,0,Yes,1,-0.0234133340436355,2,3.45780820850864
19489,1,0,Yes,6,-0.0234133340436355,2,2.0839099629667
19490,1,0,Yes,20,-0.0234133340436355,2,1.2988863356027
19491,2538,1,No,1,0.351994946133529,6,2.42792610825698
19492,5076,1,No,1,0.727403226310693,3,1.31693945835229
19493,656,1,No,1,0.351994946133529,3,1.64185522894688
19494,656,1,No,1,0.351994946133529,3,1.6799058189636
19495,5500,1,No,1,0.727403226310693,6,2.47958201196671
19496,656,1,No,1,0.351994946133529,3,1.6799058189636
19497,656,1,No,1,0.351994946133529,3,1.64185522894688
19498,1,1,No,1,0.351994946133529,5,2.11694047114536
19499,1000,1,No,1,0.351994946133529,3,1.72848740460826
19500,2500,1,No,1,0.351994946133529,3,2.6135373382351
19501,355,5,No,5,-0.3988216142208,1,2.00954752298217
19502,200,7,No,1,-1.14963817457513,0,2.85440320803171
19503,2,0,Yes,1,0.727403226310693,4,2.79005101524079
19504,2,0,Yes,2,0.727403226310693,4,2.33515160821042
19505,2,0,Yes,3,0.727403226310693,4,2.12261861152435
19506,2,0,Yes,5,0.727403226310693,4,1.77056434255508
19507,2,0,Yes,10,0.727403226310693,4,1.5859142774127
19508,2,0,Yes,20,0.727403226310693,4,1.47899840519513
19509,2,0,Yes,1,-1.14963817457513,3,2.49024644035281
19510,2,0,Yes,2,-1.14963817457513,3,2.09184118670896
19511,2,0,Yes,3,-1.14963817457513,3,1.91414209152488
19512,2,0,Yes,5,-1.14963817457513,3,1.60509739646838
19513,2,0,Yes,10,-1.14963817457513,3,1.46237872099976
19514,2,0,Yes,20,-1.14963817457513,3,1.38257479428772
19515,2,0,Yes,1,-0.774229894397964,3,3.11893008924971
19516,2,0,Yes,2,-0.774229894397964,3,2.68758056974983
19517,2,0,Yes,3,-0.774229894397964,3,2.48932360032115
19518,2,0,Yes,5,-0.774229894397964,3,2.14599072939103
19519,2,0,Yes,10,-0.774229894397964,3,1.97810489575706
19520,2,0,Yes,20,-0.774229894397964,3,1.88204190595989
19521,1520,1,No,1,-0.3988216142208,2,2.74782153899241
19522,449,16,No,16,-0.3988216142208,3,1.32214414002853
19523,434,16,No,16,-0.3988216142208,3,1.27118044954133
19524,8,1,No,1,-0.774229894397964,3,5.21939195621154
19525,20,5,No,5,-0.0234133340436355,4,2.64365739978278
19526,20,0,Yes,5,-1.14963817457513,4,2.60658213466693
19527,20,0,Yes,10,-1.14963817457513,4,2.09321413154072
19528,1,0,Yes,1,-0.0234133340436355,2,3.50178190039875
19529,1,0,Yes,6,-0.0234133340436355,2,2.24739195705442
19530,1,0,Yes,20,-0.0234133340436355,2,1.62775097473301
19531,1,0,Yes,1,-0.0234133340436355,3,3.6421513320568
19532,1,0,Yes,6,-0.0234133340436355,3,2.28546492046056
19533,1,0,Yes,20,-0.0234133340436355,3,1.52665753131417
19534,114,12,No,12,-0.3988216142208,4,1.72154790973075
19535,114,12,No,12,-0.3988216142208,4,1.97964309373875
19536,6500,250,No,250,-0.0234133340436355,1,1.40124823338187
19537,1,0,Yes,1,-0.0234133340436355,4,3.45236025389002
19538,1,0,Yes,6,-0.0234133340436355,4,1.99148457642632
19539,1,0,Yes,20,-0.0234133340436355,4,1.04831896163005
19540,1,0,Yes,1,-0.0234133340436355,4,3.486401461955
19541,1,0,Yes,6,-0.0234133340436355,4,2.13024984035799
19542,1,0,Yes,20,-0.0234133340436355,4,1.37275322788662
19543,1,0,Yes,1,-0.0234133340436355,3,3.4755270858342
19544,1,0,Yes,6,-0.0234133340436355,3,2.15215368525797
19545,1,0,Yes,20,-0.0234133340436355,3,1.44219503459785
19546,0,0,Yes,1,0.351994946133529,3,3.38238791236249
19547,0,0,Yes,2,0.351994946133529,3,2.86682286781528
19548,0,0,Yes,5,0.351994946133529,3,2.3482605995391
19549,0,0,Yes,10,0.351994946133529,3,2.0911540067789
19550,0,0,Yes,25,0.351994946133529,3,1.89759532578643
19551,0,0,Yes,50,0.351994946133529,3,1.83476399818778
19552,0,0,Yes,100,0.351994946133529,3,1.80455357121491
19553,0,0,Yes,250,0.351994946133529,3,1.78560613602286
19554,5,1,No,1,-0.0234133340436355,4,3.53412676418933
19555,5,1,No,1,-0.0234133340436355,3,3.48187770515514
19556,5,1,No,1,-0.0234133340436355,3,3.27652797555924
19557,1,0,Yes,1,-0.0234133340436355,4,3.50303902995461
19558,1,0,Yes,6,-0.0234133340436355,4,2.19364229537713
19559,1,0,Yes,20,-0.0234133340436355,4,1.50280240126647
19560,1,15,No,15,0.351994946133529,4,1.71004171909249
19561,20,20,No,20,0.351994946133529,3,2.05831200771335
19562,3,0,Yes,1,-0.774229894397964,2,2.75722386259974
19563,3,0,Yes,2,-0.774229894397964,2,2.4671520509891
19564,3,0,Yes,3,-0.774229894397964,2,2.34879202739726
19565,3,0,Yes,5,-0.774229894397964,2,2.09698003922961
19566,3,0,Yes,10,-0.774229894397964,2,2.01252654617473
19567,3,0,Yes,20,-0.774229894397964,2,1.96727074643326
19568,2,0,Yes,1,-0.774229894397964,2,2.7665386053423
19569,2,0,Yes,2,-0.774229894397964,2,2.47981506081061
19570,2,0,Yes,3,-0.774229894397964,2,2.36251094479338
19571,2,0,Yes,5,-0.774229894397964,2,2.10988149017527
19572,2,0,Yes,10,-0.774229894397964,2,2.02619025130282
19573,2,0,Yes,20,-0.774229894397964,2,1.98156251991306
19574,2,0,Yes,1,-0.774229894397964,3,2.83073325671605
19575,2,0,Yes,2,-0.774229894397964,3,2.56423175682001
19576,2,0,Yes,3,-0.774229894397964,3,2.45742929831844
19577,2,0,Yes,5,-0.774229894397964,3,2.21755187604357
19578,2,0,Yes,10,-0.774229894397964,3,2.14273174785745
19579,2,0,Yes,20,-0.774229894397964,3,2.10311200568427
19580,659,25,No,25,-0.3988216142208,4,1.90961895706637
19581,6500,0,Yes,28,-0.774229894397964,5,2.04508310032863
19582,6500,0,Yes,100,-0.774229894397964,5,1.50897356138905
19583,6500,0,Yes,150,-0.774229894397964,5,1.4739140125728
19584,6500,0,Yes,200,-0.774229894397964,5,1.4559122586429
19585,200,1,No,1,-1.14963817457513,2,1.20921103191393
19586,1,0,Yes,1,-0.0234133340436355,3,3.64309830554952
19587,1,0,Yes,6,-0.0234133340436355,3,2.28913729699122
19588,1,0,Yes,20,-0.0234133340436355,3,1.53448443620175
19589,1,0,Yes,5,-0.0234133340436355,2,3.53930961418224
19590,1,0,Yes,19,-0.0234133340436355,2,2.07066679499172
19591,1,0,Yes,20,-0.0234133340436355,2,1.11252549892584
19592,1,0,Yes,5,0.351994946133529,2,3.55882641473706
19593,1,0,Yes,19,0.351994946133529,2,2.15280021345651
19594,1,0,Yes,20,0.351994946133529,2,1.31395314686777
19595,1,0,Yes,1,-0.0234133340436355,2,3.48281828246186
19596,1,0,Yes,6,-0.0234133340436355,2,2.17958371983075
19597,1,0,Yes,20,-0.0234133340436355,2,1.49721560729002
19598,1,0,Yes,1,-0.0234133340436355,4,3.47457962226953
19599,1,0,Yes,6,-0.0234133340436355,4,2.08356369610091
19600,1,0,Yes,20,-0.0234133340436355,4,1.27039977646785
19601,1,0,Yes,1,-0.0234133340436355,3,3.62212923733502
19602,2,0,Yes,1,0.351994946133529,3,3.62212923733502
19603,1,0,Yes,6,-0.0234133340436355,3,2.20505531756353
19604,2,0,Yes,6,0.351994946133529,3,2.20505531756353
19605,1,0,Yes,20,-0.0234133340436355,3,1.34632209839607
19606,2,0,Yes,20,0.351994946133529,3,1.34632209839607
19607,1,0,Yes,1,-0.0234133340436355,3,3.46809560628422
19608,1,0,Yes,6,-0.0234133340436355,3,2.12428253531985
19609,1,0,Yes,20,-0.0234133340436355,3,1.38466692404313
19610,1,0,Yes,1,-0.0234133340436355,4,3.47457962226953
19611,1,0,Yes,6,-0.0234133340436355,4,2.08356369610091
19612,1,0,Yes,20,-0.0234133340436355,4,1.27039977646785
19613,2,0,Yes,1,-0.774229894397964,4,2.64048747713321
19614,2,0,Yes,2,-0.774229894397964,4,2.30840654455436
19615,2,0,Yes,3,-0.774229894397964,4,2.16755614977682
19616,2,0,Yes,5,-0.774229894397964,4,1.8959254902195
19617,2,0,Yes,10,-0.774229894397964,4,1.79118898442574
19618,2,0,Yes,20,-0.774229894397964,4,1.73488838444075
19619,434,37,No,37,-0.3988216142208,3,1.53807629517278
19620,434,30,No,30,-0.3988216142208,3,1.67366375080492
19621,200,2,No,2,-0.0234133340436355,1,3.93610954264226
19622,100,2,No,2,-0.0234133340436355,0,4.01999532077757
19623,228,0,Yes,1,-0.0234133340436355,4,3.38068553412676
19624,228,0,Yes,6,-0.0234133340436355,4,1.94205713523028
19625,228,0,Yes,20,-0.0234133340436355,4,1.04343110835664
19626,1208,1,No,1,0.351994946133529,2,2.59418898436661
19627,1,0,Yes,1,-0.0234133340436355,4,3.65511224767939
19628,1,0,Yes,6,-0.0234133340436355,4,2.33488228029506
19629,1,0,Yes,20,-0.0234133340436355,4,1.62938857795409
19630,660,1,No,1,-0.774229894397964,1,1.8132138202592
19631,0,0,Yes,1,0.351994946133529,4,3.35973774460954
19632,0,0,Yes,2,0.351994946133529,4,2.82859823943422
19633,0,0,Yes,5,0.351994946133529,4,2.28291458251882
19634,0,0,Yes,10,0.351994946133529,4,2.00618547963968
19635,0,0,Yes,25,0.351994946133529,4,1.79350600358976
19636,0,0,Yes,50,0.351994946133529,4,1.72353554135758
19637,0,0,Yes,100,0.351994946133529,4,1.68971009224868
19638,0,0,Yes,250,0.351994946133529,4,1.66843209748671
19639,0,0,Yes,1,0.351994946133529,3,3.44581876287399
19640,0,0,Yes,2,0.351994946133529,3,2.97087789201098
19641,0,0,Yes,5,0.351994946133529,3,2.51709402025897
19642,0,0,Yes,10,0.351994946133529,3,2.30452675320884
19643,0,0,Yes,25,0.351994946133529,3,2.15150673879028
19644,0,0,Yes,50,0.351994946133529,3,2.10277232553742
19645,0,0,Yes,100,0.351994946133529,3,2.07974682605738
19646,0,0,Yes,250,0.351994946133529,3,2.0653905657569
19647,1,80,No,80,0.351994946133529,2,1.13602524180029
19648,1,80,No,80,0.351994946133529,2,1.35425323461979
19649,20,20,No,20,0.351994946133529,3,1.84580677661416
19650,0,0,Yes,1,0.351994946133529,3,3.36369300864919
19651,0,0,Yes,2,0.351994946133529,3,2.83531633168073
19652,0,0,Yes,5,0.351994946133529,3,2.29448047295717
19653,0,0,Yes,10,0.351994946133529,3,2.02141073555236
19654,0,0,Yes,25,0.351994946133529,3,1.81230573890899
19655,0,0,Yes,50,0.351994946133529,3,1.74368417775698
19656,0,0,Yes,100,0.351994946133529,3,1.71054475087559
19657,0,0,Yes,250,0.351994946133529,3,1.68971009224868
19658,0,0,Yes,1,0.351994946133529,3,3.36292247727384
19659,0,0,Yes,2,0.351994946133529,3,2.83400902361079
19660,0,0,Yes,5,0.351994946133529,3,2.29223419339436
19661,0,0,Yes,10,0.351994946133529,3,2.01808840713444
19662,0,0,Yes,25,0.351994946133529,3,1.80866514485756
19663,0,0,Yes,50,0.351994946133529,3,1.7392959518152
19664,0,0,Yes,100,0.351994946133529,3,1.70600832930246
19665,0,0,Yes,250,0.351994946133529,3,1.68507794287727
19666,0,0,Yes,1,0.351994946133529,3,3.45649287413555
19667,0,0,Yes,2,0.351994946133529,3,2.98798574935406
19668,0,0,Yes,5,0.351994946133529,3,2.54389550204136
19669,0,0,Yes,10,0.351994946133529,3,2.33757230081726
19670,0,0,Yes,25,0.351994946133529,3,2.18991262472828
19671,0,0,Yes,50,0.351994946133529,3,2.14305812436959
19672,0,0,Yes,100,0.351994946133529,3,2.12095191447132
19673,0,0,Yes,250,0.351994946133529,3,2.10717919299833
19674,20,20,No,20,0.351994946133529,4,1.22731187775257
19675,1,1,No,1,0.351994946133529,4,1.33320664028542
19676,100,17,No,17,-0.3988216142208,0,2.37060087327125
19677,100,17,No,17,-0.3988216142208,0,2.24415279788705
19678,40,10,No,10,-0.0234133340436355,0,3.1867954572973
19679,70,1,No,1,-0.774229894397964,0,3.02134769670021
19680,400,1,No,1,-0.774229894397964,2,3.12236759624095
19681,40,1,No,1,-0.774229894397964,2,4.87158091095273
19682,40,1,No,1,-0.774229894397964,2,4.84604307750035
19683,185,1,No,1,0.351994946133529,3,1.83653905782989
19684,40,1,No,1,-0.774229894397964,2,4.83672892365887
19685,75,1,No,1,0.727403226310693,4,0.918326238877192
19686,6500,15,No,1,-0.0234133340436355,1,2.46974459073889
19687,1,0,Yes,1,-0.0234133340436355,4,3.45447266184624
19688,1,0,Yes,6,-0.0234133340436355,4,2.00018046093023
19689,1,0,Yes,20,-0.0234133340436355,4,1.07145372760847
19690,1,0,Yes,5,0.351994946133529,3,3.64615164403306
19691,1,0,Yes,19,0.351994946133529,3,2.30091056143111
19692,1,0,Yes,20,0.351994946133529,3,1.55936066314119
19693,1,0,Yes,5,0.351994946133529,3,3.63732973814741
19694,1,0,Yes,19,0.351994946133529,3,2.26660962163263
19695,1,0,Yes,20,0.351994946133529,3,1.4859475015419
19696,1,0,Yes,5,-0.0234133340436355,4,3.48920783776949
19697,1,0,Yes,19,-0.0234133340436355,4,2.14142517554846
19698,1,0,Yes,20,-0.0234133340436355,4,1.39575162262351
